"ID","Role","Reference Document Type","If user is the owner","Level","Select","Read","Write","Create","Delete","Submit","Cancel","Amend","Report","Export","Import","Set User Permissions","Share","Print","Email"
"054dbd8540","GCH-Pharmacy","Doctor Prescription",0,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"aec3f0f50d","GCH-Pharmacy","Doctor Prescription",0,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"96be22d9dd","GCH-Pharmacy","Practitioner Station Entry",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4aa9ce38a0","GCH-Doctor","Healthcare Practitioner",0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"7779c0b3f0","GCH-Doctor","Practitioner Station Entry",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"a0760a1419","GCH-Doctor","Generic Drug Name",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"70b32bf222","GCH-Doctor","Generic Drug Name",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"0fa5c62cf1","GCH-Doctor","Practitioner Station Entry",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5576325fef","GCH-Doctor","Healthcare Practitioner",0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"0e45898e1c","GCH-Pharmacy","Practitioner Station Entry",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2151b08d67","GCH-Pharmacy","Doctor Prescription",0,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"52ca6672dc","GCH-Pharmacy","Doctor Prescription",0,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"2e8b029134","GCH-Pharmacy","GCH Prescription Frequency",0,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"b4542a68f7","GCH-Pharmacy","GCH Prescription Frequency",0,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"fc0207d198","GCH-Pharmacy","Pharmacy Prescription",0,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"2b63616182","GCH-Pharmacy","Pharmacy Prescription",0,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"fd26a21003","System Manager","GCH Prescription Frequency",0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
"ab1596026d","GCH-Doctor","GCH Prescription Frequency",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"e8a9ec4128","GCH-LabTechnician","Lab Test",0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
"3394af6600","GCH-LabTechnician","Practitioner Station Entry",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"af2071be65","GCH-Nurse","Practitioner Station Entry",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5919af24fe","GCH-Doctor","Generic Drug Name",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"a4478a8095","GCH-Doctor","Practitioner Station Entry",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"b5ba84864b","GCH-Doctor","Healthcare Practitioner",0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"0cf69b1c6e","GCH-Pharmacy","Practitioner Station Entry",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2bfbfaa1db","System Manager","GCH Prescription Frequency",0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
"8c05c76245","GCH-Doctor","GCH Prescription Frequency",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"246cdf3f83","GCH-LabTechnician","Lab Test",0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
"17b2a41270","GCH-LabTechnician","Practitioner Station Entry",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4660d85432","GCH-Nurse","Practitioner Station Entry",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"580509916f","GCH-Doctor","Doctor Prescription",0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
"12ac12ddfe","GCH-Reception","Customer",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7fef898ec7","GCH-Reception","Account",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"a84d1daa3a","GCH-Reception","Workflow State",0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"908ffeb993","GCH-Reception","Denomination",0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
"e416de9116","GCH-Reception","Insurance Category",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"ff945f3595","GCH-Reception","Wellbaby Schedule",0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
"7c9b9b290a","GCH-Reception","Healthcare Settings",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"cce20e0cde","GCH-Reception","Medical Department",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1ca1eba98d","GCH-Reception","Appointment Type",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"32bff3b780","GCH-Reception","Clinical Procedure Template",0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"084a3bef22","GCH-Reception","Therapy Plan",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"acc74369c7","GCH-TriageNurse","Healthcare Settings",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"dbf28872cb","GCH-TriageNurse","Medical Department",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8686be807e","GCH-TriageNurse","Vaccine Administration",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"8b6adc9ea5","GCH-TriageNurse","Dosage Form",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5f5590d5e7","GCH-Credit Control","Insurance Category",0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"8d7c45ddf9","GCH-Credit Control","UOM",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"93d4070c05","GCH-Credit Control","Item Group",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"fec34aaccc","GCH-Doctor","Prescription",0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
"5f8086d33d","GCH-Doctor","Healthcare Service Unit",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"687b7bf80f","GCH-Doctor","Appointment",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"77de02589c","GCH-Doctor","Barrier To Care Education",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"cffc9de13b","GCH-Doctor","Patient Education",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"49ef0045fb","GCH-Doctor","Branch",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"9dce6b3458","GCH-Nurse","Patient Assessment Template",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"5fc5fb6c8e","GCH-Nurse","Healthcare Service Unit",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"20f6169f45","GCH-Nurse","Healthcare Practitioner",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"0231a33dcf","GCH-Reception","Healthcare Practitioner",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"7c13b6442a","GCH-TriageNurse","Clinical Procedure",0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"cec1b950b1","GCH-Reception","Sales Order",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"acab3cebd5","GCH-Reception","GCH Country",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"f2dc5be546","GCH-TriageNurse","Duration Period",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"33962570f7","GCH-Reception","Lab Test",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"e718590a5b","GCH-Nurse","Clinical Procedure",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"ea76ea0038","GCH-Reception","Clinical Procedure",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"cadac9c51c","GCH-Reception","Therapy Session",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"2fc9def8f9","GCH-Reception","Payment Request",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
"faf893943d","GCH-Reception","Mode of Payment",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"e4933294f7","GCH-TriageNurse","Vaccine",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"ca3a262afb","GCH-TriageNurse","Generic Drug Name",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"b1900c97a6","GCH-Reception","Dunning",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"5e678c3cf8","GCH-TriageNurse","Stock Settings",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"a6a8058c42","GCH-TriageNurse","Nursing Checklist Template",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"4f8357e600","GCH-TriageNurse","Nursing Checklist Task Option",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"42faee2f92","GCH-TriageNurse","Nursing Checklist",0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"1beb03328a","GCH-Doctor","Discharge Conclusion",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"93640c29a8","GCH-Reception","Stock Settings",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"44219d5c8a","GCH-Ophthalmology","Ophthalmology Clinic Form",0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
"856e5c9641","GCH-Pharmacy","Generic Drug Name",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"09447f37fd","GCH-Pharmacy","Prescription Dosage",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"c8d771ad01","GCH-Pharmacy","Prescription Duration",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"a13a6d9068","GCH-Pharmacy","Dosage Form",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"eb5cd17074","GCH-TriageNurse","Warehouse",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2cf883357d","GCH-TriageNurse","Score Guideline",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18420ba8b3","GCH-TriageNurse","Patient Encounter Workflow History",0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
"d7a9c1fc7b","GCH-Reception","Patient Encounter Workflow History",0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"5ee1a4e4db","GCH-TriageNurse","Customer Group",0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"eaff13a0c5","GCH-Reception","Mpesa STK Request",0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
"7837c8870e","GCH-Doctor","Patient Encounter Workflow History",0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
"f372716f5f","GCH-Pharmacy","Healthcare Service Unit",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"b4b16545cc","GCH-TriageNurse","Workflow State",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"dfc9265238","GCH-Pharmacy","Workflow State",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"825e091103","GCH-Pharmacy","Patient Encounter Workflow History",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"5a6dbc94a1","GCH-TriageNurse","Multidisciplinary Review",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"390aea0c1b","GCH-Doctor","Multidisciplinary Review",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"f840becef6","GCH-Wellbaby Nurse","Multidisciplinary Review",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"b48b28fbcc","GCH-Wellbaby Nurse","Patient Encounter Workflow History",0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
"838318c9e9","GCH-Wellbaby Nurse","Wellbaby Schedule",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"f378ee6a56","GCH-Doctor","Dosage Form",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1b4a6d576d","GCH-Reception","Contact",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"8d2fbc9609","GCH-Reception","Ward",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"8f6e70ec50","GCH-Reception","Department",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7b5c7b13c5","GCH-Gastroenterology","Gastroenterology  Form",0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1
"542fcfeb38","GCH-TriageNurse","Dosage Form",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f624b0b13","GCH-Doctor","Dosage Form",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"c88e399f52","GCH-Reception","Payment Terms Template",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"24d5da99bb","GCH-Reception","Payment Term",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"97b2787e1b","GCH-Reception","Territory",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1524dae3e8","GCH-Reception","Lab Test",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"0b9a38f452","GCH-Reception","Insurance Category",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"84b9909971","GCH-Reception","Nursing Checklist",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"30f21d2521","GCH-Reception","Clinical Procedure Template",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"a33c6ceb23","GCH-Reception","Lab Test Template",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"b45e1e3f55","GCH-Reception","Territory",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"a154de0cf2","GCH-TriageNurse","Practitioner Station Entry",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"d4f3339400","GCH-TriageNurse","Wellbaby Schedule",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"fd8abec2f0","GCH-TriageNurse","Discharge Conclusion",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"57391438d1","GCH-Reception","Mpesa C2B Request",0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"c40b7d571a","GCH-Reception","Lct Claim",0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"df239043ac","GCH-Doctor","Generic Drug Name",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"2f50cf0931","GCH-Doctor","Practitioner Station Entry",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"b2bbe50b7b","GCH-Doctor","Healthcare Practitioner",0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"581b20f084","GCH-Doctor","Lab Test",0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"c051c1dc0e","GCH-Pharmacy","Practitioner Station Entry",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"e8d97f537c","GCH-Doctor","GCH Prescription Frequency",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecce48749","GCH-LabTechnician","Lab Test",0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
"0ae1f1d655","GCH-LabTechnician","Practitioner Station Entry",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"08148bb0fd","GCH-Nurse","Practitioner Station Entry",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"772c408379","GCH-Doctor","Prescription",0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"a5cb687a67","GCH-Doctor","Healthcare Practitioner",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"c472076be5","System Manager","GCH Prescription Frequency",0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
"ee4a53c94e","Sales Manager","Territory",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
"ea0d9c2578","Maintenance User","Territory",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"9c0b4705a5","Sales User","Territory",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
"9093121f0c","Customer","Territory",0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1
"6a40b286a6","Stock User","Territory",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3240bba959","Sales Master Manager","Territory",0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1
"592594ffd2","GCH-Reception","Insurance Category",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"e743153575","GCH-Reception","Lab Test",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"82df9777bd","GCH-Doctor","Sales Invoice",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"7159b6d150","GCH-TriageNurse","Sales Invoice",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"ea0e701fd0","GCH-Reception","Sales Invoice",0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"2e0ab8d4c9","System Manager","Letter Head",0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1
"2213aeaa55","All","Letter Head",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"d825348290","Accounts User","Mode of Payment",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5790d6f055","Accounts Manager","Mode of Payment",0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1
"8ea531b991","System Manager","File",0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1
"0d342ad5fd","All","File",1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
"d5ee309614","Administrator","Custom Field",0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1
"603d5aae7b","System Manager","Custom Field",0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1
"8baff06422","HR User","Branch",0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1
"71424767a5","HR User","Designation",0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1
"7119dacb43","Sales User","Designation",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5a87a402a5","HR Manager","Branch",0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1
"c5a2f97c58","HR Manager","Expense Claim",0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"b6c793b10a","HR User","Expense Claim",0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"a272487f28","HR Manager","Holiday List",0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1
"88bebc9ec8","Employee","Expense Claim",0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1
"57638d2dbf","HR Manager","Employment Type",0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1
"109cb8dd46","HR User","Employment Type",0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1
"0a8f7cbba2","Expense Approver","Expense Claim",0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"c8c7a956f0","Employee","Salary Slip",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3055d01f1f","HR User","Salary Slip",0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1
"08bbfa154c","HR Manager","Salary Slip",0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"e282c6a46a","Sales User","Contact",0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1
"c8975086be","Accounts User","Contact",0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1
"b179cf91b2","System Manager","Address",0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1
"adcc14c41b","All","Contact",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"a4688c89fd","Purchase Manager","Contact",0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1
"8ccaa76e00","Purchase User","Contact",0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1
"8a6f6171dd","Sales Manager","Contact",0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1
"8658636460","Maintenance User","Contact",0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1
"61b67bd6df","Purchase User","Address",0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1
"565923bd9e","Accounts User","Address",0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1
"4903c8aca6","System Manager","Contact",0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1
"384ec0388f","Maintenance Manager","Contact",0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1
"304bfaa58a","Maintenance User","Address",0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1
"2cee5e35f4","Sales Master Manager","Contact",0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1
"19d1d24e47","Sales User","Address",0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1
"17d135e088","Purchase Master Manager","Contact",0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1
